datetime,count
2011-01-20 00:00:00,10.033907890319824
2011-01-20 01:00:00,0.0
2011-01-20 02:00:00,0.0
2011-01-20 03:00:00,0.0
2011-01-20 04:00:00,0.0
2011-01-20 05:00:00,8.249551773071289
2011-01-20 06:00:00,36.08793640136719
2011-01-20 07:00:00,120.37787628173828
2011-01-20 08:00:00,241.7802734375
2011-01-20 09:00:00,122.58042907714844
2011-01-20 10:00:00,25.992021560668945
2011-01-20 11:00:00,24.739145278930664
2011-01-20 12:00:00,60.00148391723633
2011-01-20 13:00:00,54.010765075683594
2011-01-20 14:00:00,53.65636444091797
2011-01-20 15:00:00,58.378822326660156
2011-01-20 16:00:00,88.44225311279297
2011-01-20 17:00:00,181.41421508789062
2011-01-20 18:00:00,188.09225463867188
2011-01-20 19:00:00,121.68423461914062
2011-01-20 20:00:00,76.15986633300781
2011-01-20 21:00:00,50.02860641479492
2011-01-20 22:00:00,34.80950927734375
2011-01-20 23:00:00,27.765661239624023
2011-01-21 00:00:00,15.826193809509277
2011-01-21 01:00:00,0.0
2011-01-21 02:00:00,0.0
2011-01-21 03:00:00,0.0
2011-01-21 04:00:00,0.0
2011-01-21 05:00:00,4.404345512390137
2011-01-21 06:00:00,32.787906646728516
2011-01-21 07:00:00,92.38922119140625
2011-01-21 08:00:00,209.5614776611328
2011-01-21 09:00:00,99.33727264404297
2011-01-21 10:00:00,42.45364761352539
2011-01-21 11:00:00,44.90315246582031
2011-01-21 12:00:00,49.014747619628906
2011-01-21 13:00:00,43.53658676147461
2011-01-21 14:00:00,50.86595153808594
2011-01-21 15:00:00,57.75297164916992
2011-01-21 16:00:00,88.85710906982422
2011-01-21 17:00:00,179.00228881835938
2011-01-21 18:00:00,141.1117401123047
2011-01-21 19:00:00,74.53825378417969
2011-01-21 20:00:00,39.761749267578125
2011-01-21 21:00:00,28.257423400878906
2011-01-21 22:00:00,30.802831649780273
2011-01-21 23:00:00,24.77512550354004
2011-01-22 00:00:00,31.804588317871094
2011-01-22 01:00:00,29.247802734375
2011-01-22 02:00:00,23.886566162109375
2011-01-22 03:00:00,3.846712589263916
2011-01-22 04:00:00,0.0
2011-01-22 06:00:00,0.0
2011-01-22 07:00:00,0.0
2011-01-22 08:00:00,0.0
2011-01-22 09:00:00,18.633649826049805
2011-01-22 10:00:00,62.36608123779297
2011-01-22 11:00:00,113.43437957763672
2011-01-22 12:00:00,124.80211639404297
2011-01-22 13:00:00,135.23329162597656
2011-01-22 14:00:00,131.28610229492188
2011-01-22 15:00:00,131.91554260253906
2011-01-22 16:00:00,114.01018524169922
2011-01-22 17:00:00,75.78182983398438
2011-01-22 18:00:00,55.162086486816406
2011-01-22 19:00:00,42.625999450683594
2011-01-22 20:00:00,33.82743453979492
2011-01-22 21:00:00,29.406543731689453
2011-01-22 22:00:00,27.55353355407715
2011-01-22 23:00:00,34.23288345336914
2011-01-23 00:00:00,25.20777130126953
2011-01-23 01:00:00,26.553653717041016
2011-01-23 02:00:00,17.73251724243164
2011-01-23 03:00:00,0.0
2011-01-23 05:00:00,0.0
2011-01-23 06:00:00,0.0
2011-01-23 07:00:00,0.0
2011-01-23 08:00:00,0.0
2011-01-23 09:00:00,0.4128265380859375
2011-01-23 10:00:00,48.20322799682617
2011-01-23 11:00:00,99.18470001220703
2011-01-23 12:00:00,109.45502471923828
2011-01-23 13:00:00,115.92597198486328
2011-01-23 14:00:00,103.2857437133789
2011-01-23 15:00:00,106.08373260498047
2011-01-23 16:00:00,96.81446075439453
2011-01-23 17:00:00,56.41239547729492
2011-01-23 18:00:00,33.389495849609375
2011-01-23 19:00:00,12.02634334564209
2011-01-23 20:00:00,12.007079124450684
2011-01-23 21:00:00,3.467099189758301
2011-01-23 22:00:00,2.1852550506591797
2011-01-23 23:00:00,0.0
2011-01-24 00:00:00,7.888588905334473
2011-01-24 01:00:00,0.0
2011-01-24 03:00:00,0.0
2011-01-24 04:00:00,0.0
2011-01-24 05:00:00,1.165118932723999
2011-01-24 06:00:00,26.698293685913086
2011-01-24 07:00:00,86.48836517333984
2011-01-24 08:00:00,215.58177185058594
2011-01-24 09:00:00,90.59723663330078
2011-01-24 10:00:00,1.5986690521240234
2011-01-24 11:00:00,11.598578453063965
2011-01-24 12:00:00,38.69334411621094
2011-01-24 13:00:00,38.03435134887695
2011-01-24 14:00:00,31.313140869140625
2011-01-24 15:00:00,32.17462921142578
2011-01-24 16:00:00,63.347835540771484
2011-01-24 17:00:00,196.8124237060547
2011-01-24 18:00:00,187.62197875976562
2011-01-24 19:00:00,113.96223449707031
2011-01-24 20:00:00,72.36003112792969
2011-01-24 21:00:00,39.6912956237793
2011-01-24 22:00:00,24.811777114868164
2011-01-24 23:00:00,5.975332736968994
2011-01-25 00:00:00,4.185086250305176
2011-01-25 01:00:00,0.0
2011-01-25 02:00:00,0.0
2011-01-25 04:00:00,0.0
2011-01-25 05:00:00,3.9477083683013916
2011-01-25 06:00:00,31.642107009887695
2011-01-25 07:00:00,104.47959899902344
2011-01-25 08:00:00,266.74383544921875
2011-01-25 09:00:00,116.87073516845703
2011-01-25 10:00:00,15.43614387512207
2011-01-25 11:00:00,24.04461669921875
2011-01-25 12:00:00,51.824771881103516
2011-01-25 13:00:00,50.12423324584961
2011-01-25 14:00:00,51.639198303222656
2011-01-25 15:00:00,57.981754302978516
2011-01-25 16:00:00,85.21782684326172
2011-01-25 17:00:00,194.85946655273438
2011-01-25 18:00:00,192.9134979248047
2011-01-25 19:00:00,119.58321380615234
2011-01-25 20:00:00,85.84095001220703
2011-01-25 21:00:00,55.27680206298828
2011-01-25 22:00:00,36.11474609375
2011-01-25 23:00:00,17.43765640258789
2011-01-26 00:00:00,8.976913452148438
2011-01-26 01:00:00,0.0
2011-01-26 02:00:00,0.0
2011-01-26 05:00:00,7.823929786682129
2011-01-26 06:00:00,28.707420349121094
2011-01-26 07:00:00,41.664188385009766
2011-01-26 08:00:00,176.57460021972656
2011-01-26 09:00:00,65.46504211425781
2011-01-26 10:00:00,0.0
2011-01-26 11:00:00,0.0
2011-01-26 12:00:00,0.0
2011-01-26 13:00:00,0.0
2011-01-26 14:00:00,0.0
2011-01-26 15:00:00,0.0
2011-01-26 16:00:00,4.7018561363220215
2011-01-26 17:00:00,107.30135345458984
2011-01-27 16:00:00,77.30675506591797
2011-01-27 17:00:00,178.05667114257812
2011-01-27 18:00:00,191.58056640625
2011-01-27 19:00:00,119.83187866210938
2011-01-27 20:00:00,86.71153259277344
2011-01-27 21:00:00,57.555877685546875
2011-01-27 22:00:00,45.52730941772461
2011-01-27 23:00:00,35.0305290222168
2011-01-28 00:00:00,18.68709373474121
2011-01-28 01:00:00,2.6627447605133057
2011-01-28 02:00:00,0.0
2011-01-28 03:00:00,0.0
2011-01-28 05:00:00,5.574448585510254
2011-01-28 06:00:00,32.53049850463867
2011-01-28 07:00:00,96.97447204589844
2011-01-28 08:00:00,253.09019470214844
2011-01-28 09:00:00,66.22623443603516
2011-01-28 10:00:00,17.323165893554688
2011-01-28 11:00:00,10.962499618530273
2011-01-28 12:00:00,35.22521209716797
2011-01-28 13:00:00,35.22521209716797
2011-01-28 14:00:00,27.911516189575195
2011-01-28 15:00:00,62.955291748046875
2011-01-28 16:00:00,93.47420501708984
2011-01-28 17:00:00,188.07394409179688
2011-01-28 18:00:00,161.471923828125
2011-01-28 19:00:00,90.611328125
2011-01-28 20:00:00,57.616580963134766
2011-01-28 21:00:00,38.92342758178711
2011-01-28 22:00:00,41.38548278808594
2011-01-28 23:00:00,38.08473587036133
2011-01-29 00:00:00,33.6097526550293
2011-01-29 01:00:00,31.278785705566406
2011-01-29 02:00:00,23.217021942138672
2011-01-29 03:00:00,2.2605953216552734
2011-01-29 04:00:00,0.0
2011-01-29 06:00:00,0.0
2011-01-29 07:00:00,0.0
2011-01-29 08:00:00,14.25851058959961
2011-01-29 09:00:00,40.55987548828125
2011-01-29 10:00:00,75.49044799804688
2011-01-29 11:00:00,124.17447662353516
2011-01-29 12:00:00,131.2110595703125
2011-01-29 13:00:00,132.44049072265625
2011-01-29 14:00:00,128.2669677734375
2011-01-29 15:00:00,130.93492126464844
2011-01-29 16:00:00,127.00282287597656
2011-01-29 17:00:00,85.4665756225586
2011-01-29 18:00:00,56.12453842163086
2011-01-29 19:00:00,52.90495681762695
2011-01-29 20:00:00,41.725154876708984
2011-01-29 21:00:00,40.22158432006836
2011-01-29 22:00:00,36.32757568359375
2011-01-29 23:00:00,34.02571105957031
2011-01-30 00:00:00,34.37981033325195
2011-01-30 01:00:00,29.50397491455078
2011-01-30 02:00:00,21.153053283691406
2011-01-30 03:00:00,3.464075803756714
2011-01-30 04:00:00,0.0
2011-01-30 05:00:00,0.0
2011-01-30 07:00:00,0.0
2011-01-30 08:00:00,0.0
2011-01-30 09:00:00,18.761642456054688
2011-01-30 10:00:00,61.74559020996094
2011-01-30 11:00:00,107.00829315185547
2011-01-30 12:00:00,147.7039794921875
2011-01-30 13:00:00,140.16403198242188
2011-01-30 14:00:00,137.8768768310547
2011-01-30 15:00:00,139.14532470703125
2011-01-30 16:00:00,130.26754760742188
2011-01-30 17:00:00,74.76521301269531
2011-01-30 18:00:00,56.3400993347168
2011-01-30 19:00:00,38.94607925415039
2011-01-30 20:00:00,28.867015838623047
2011-01-30 21:00:00,21.29648208618164
2011-01-30 22:00:00,18.12929344177246
2011-01-30 23:00:00,7.40420389175415
2011-01-31 00:00:00,7.975238800048828
2011-01-31 01:00:00,0.0
2011-01-31 02:00:00,0.0
2011-01-31 03:00:00,0.0
2011-01-31 04:00:00,0.0
2011-01-31 05:00:00,5.734886169433594
2011-01-31 06:00:00,30.30955696105957
2011-01-31 07:00:00,94.9990463256836
2011-01-31 08:00:00,258.03076171875
2011-01-31 09:00:00,102.37935638427734
2011-01-31 10:00:00,0.0
2011-01-31 11:00:00,10.781524658203125
2011-01-31 12:00:00,39.49978256225586
2011-01-31 13:00:00,38.259803771972656
2011-01-31 14:00:00,31.56082534790039
2011-01-31 15:00:00,36.10222625732422
2011-01-31 16:00:00,64.94358825683594
2011-01-31 17:00:00,179.0038299560547
2011-01-31 18:00:00,183.27796936035156
2011-01-31 19:00:00,130.63771057128906
2011-01-31 20:00:00,64.28404235839844
2011-01-31 21:00:00,18.99174690246582
2011-01-31 22:00:00,24.969036102294922
2011-01-31 23:00:00,11.080585479736328
2011-02-20 00:00:00,26.454357147216797
2011-02-20 01:00:00,22.00308609008789
2011-02-20 02:00:00,18.63821792602539
2011-02-20 03:00:00,0.0
2011-02-20 04:00:00,0.0
2011-02-20 06:00:00,0.0
2011-02-20 07:00:00,0.0
2011-02-20 08:00:00,0.8946352005004883
2011-02-20 09:00:00,29.368913650512695
2011-02-20 10:00:00,88.52620697021484
2011-02-20 11:00:00,144.43138122558594
2011-02-20 12:00:00,171.25608825683594
2011-02-20 13:00:00,175.32252502441406
2011-02-20 14:00:00,184.5006103515625
2011-02-20 15:00:00,179.40838623046875
2011-02-20 16:00:00,166.95309448242188
2011-02-20 17:00:00,97.10002136230469
2011-02-20 18:00:00,76.16261291503906
2011-02-20 19:00:00,58.478939056396484
2011-02-20 20:00:00,41.65005111694336
2011-02-20 21:00:00,30.118011474609375
2011-02-20 22:00:00,31.5307674407959
2011-02-20 23:00:00,10.564698219299316
2011-02-21 00:00:00,19.246381759643555
2011-02-21 01:00:00,8.166893005371094
2011-02-21 02:00:00,0.0
2011-02-21 03:00:00,0.0
2011-02-21 04:00:00,0.0
2011-02-21 05:00:00,3.501103401184082
2011-02-21 06:00:00,9.891511917114258
2011-02-21 07:00:00,52.25478744506836
2011-02-21 08:00:00,75.2408676147461
2011-02-21 09:00:00,85.58698272705078
2011-02-21 10:00:00,80.27576446533203
2011-02-21 11:00:00,113.22553253173828
2011-02-21 12:00:00,135.3536376953125
2011-02-21 13:00:00,71.85126495361328
2011-02-21 14:00:00,110.65215301513672
2011-02-21 15:00:00,111.31874084472656
2011-02-21 16:00:00,53.92917251586914
2011-02-21 17:00:00,123.91657257080078
2011-02-21 18:00:00,75.33374786376953
2011-02-21 19:00:00,66.25823974609375
2011-02-21 20:00:00,26.969385147094727
2011-02-21 21:00:00,9.376605987548828
2011-02-21 22:00:00,0.43413400650024414
2011-02-21 23:00:00,0.0
2011-02-22 06:00:00,32.42908477783203
2011-02-22 07:00:00,115.50901794433594
2011-02-22 08:00:00,281.0601501464844
2011-02-22 09:00:00,119.91735076904297
2011-02-22 10:00:00,27.486825942993164
2011-02-22 11:00:00,35.17863464355469
2011-02-22 12:00:00,53.84053039550781
2011-02-22 13:00:00,53.8369255065918
2011-02-22 14:00:00,44.60708236694336
2011-02-22 15:00:00,55.68563461303711
2011-02-22 16:00:00,83.75975799560547
2011-02-22 17:00:00,199.9063720703125
2011-02-22 18:00:00,200.05029296875
2011-02-22 19:00:00,115.17814636230469
2011-02-22 20:00:00,88.11174011230469
2011-02-22 21:00:00,57.06574249267578
2011-02-22 22:00:00,39.426883697509766
2011-02-22 23:00:00,19.312108993530273
2011-02-23 00:00:00,7.199718475341797
2011-02-23 01:00:00,0.0
2011-02-23 02:00:00,0.0
2011-02-23 03:00:00,0.0
2011-02-23 05:00:00,8.565827369689941
2011-02-23 06:00:00,35.82175827026367
2011-02-23 07:00:00,126.4676513671875
2011-02-23 08:00:00,259.3428039550781
2011-02-23 09:00:00,129.87269592285156
2011-02-23 10:00:00,29.01331329345703
2011-02-23 11:00:00,40.012298583984375
2011-02-23 12:00:00,61.98545837402344
2011-02-23 13:00:00,69.96461486816406
2011-02-23 14:00:00,64.16220092773438
2011-02-23 15:00:00,79.65876007080078
2011-02-23 16:00:00,109.61669921875
2011-02-23 17:00:00,221.80348205566406
2011-02-23 18:00:00,222.58670043945312
2011-02-23 19:00:00,136.51663208007812
